"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"6188",3,1,0,0,0,41,0,0,13.6555604934692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6189",2,1,0,0,1,28,0,1,13.8302526473999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6190",4,0,0,1,0,46,1,0,14.4502191543579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6191",5,0,0,1,0,42,0,1,14.0122356414795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6192",8,1,0,1,0,33,0,0,14.1945571899414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6193",6,1,0,0,0,51,0,0,14.7541723251343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6194",2,1,1,1,0,59,1,0,14.6172504425049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6195",6,1,0,1,1,38,0,0,13.6673898696899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6196",9,1,1,0,1,52,1,1,13.365029335022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6197",4,1,0,1,0,56,0,0,14.7053823471069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6198",4,1,0,0,0,30,0,1,14.0122356414795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6199",4,1,0,0,0,38,0,0,14.7541723251343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6200",5,1,0,0,1,28,0,0,14.4177007675171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6201",3,0,0,1,0,33,0,0,15.3985300064087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6202",5,1,0,1,0,38,0,0,14.7251853942871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6203",6,0,0,0,0,42,1,0,14.2404985427856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6204",8,0,0,1,1,54,0,0,11.2396469116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6205",6,1,0,0,0,24,0,0,15.1108474731445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6206",4,1,0,1,1,27,1,0,14.2242317199707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6207",4,0,0,1,1,52,1,0,14.2404985427856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6208",4,0,1,1,0,46,1,0,12.2255954742432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6209",9,1,1,0,0,24,0,1,14.8877038955688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6210",5,1,0,1,0,52,0,0,14.4177007675171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6211",4,1,0,0,0,29,0,0,14.7053823471069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6212",5,1,0,0,1,45,0,0,13.6555604934692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6213",4,1,0,1,0,40,0,0,13.8378820419312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6214",3,0,0,0,0,27,1,0,14.0973978042603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6215",2,0,0,1,0,39,0,0,12.7392692565918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6216",7,0,1,1,1,30,1,0,12.6310606002808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6217",7,1,0,1,0,26,0,0,14.1945571899414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6218",2,1,1,0,0,42,0,0,14.654088973999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6219",6,1,1,0,1,38,0,1,15.1108474731445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6220",6,1,0,0,1,34,0,1,15.5163125991821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6221",3,0,0,0,1,50,1,0,11.3501262664795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6222",3,0,1,0,0,35,0,0,13.4823341369629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6223",3,0,1,1,0,27,1,1,15.2213277816772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6224",6,0,0,0,0,34,0,1,14.7053823471069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6225",3,1,0,1,0,42,1,0,15.2213277816772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6226",11,1,0,0,0,37,0,0,14.7053823471069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6227",2,0,0,1,0,49,1,0,12.9187421798706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6228",3,0,0,0,1,30,0,1,12.1796541213989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6229",3,1,0,0,1,54,1,1,13.6527118682861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6230",5,0,0,0,0,33,0,0,13.0959444046021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6231",9,1,0,1,1,29,1,0,14.2404985427856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6232",2,0,1,0,0,40,1,0,14.3050365447998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6233",5,0,0,1,0,44,0,0,12.4027976989746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6234",7,1,1,0,0,49,0,0,14.0122356414795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6235",6,0,0,0,1,48,1,1,14.6823310852051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6236",3,0,0,1,0,43,1,0,13.9303436279297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6237",5,0,0,0,1,48,0,1,14.1945571899414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6238",6,0,0,1,0,32,1,0,15.0877962112427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6239",3,1,1,0,0,46,1,0,14.4768867492676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6240",4,0,1,1,1,40,1,0,14.2018375396729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6241",2,0,0,1,0,32,1,1,14.5281801223755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6242",1,1,0,0,1,45,0,0,12.913613319397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6243",3,0,1,1,0,35,0,1,14.7053823471069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6244",1,0,0,1,0,43,1,0,14.2404985427856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6245",4,0,0,1,0,48,0,0,13.3190879821777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6246",5,0,0,1,0,39,0,0,14.9285259246826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6247",5,0,1,1,0,33,1,0,14.9336452484131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6248",3,0,1,0,1,29,0,0,12.8082628250122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6249",6,1,1,0,0,37,0,0,15.3985300064087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6250",4,0,0,1,0,52,0,0,14.1945571899414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6251",8,0,1,1,0,38,0,0,14.4177007675171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6252",13,0,0,0,0,49,1,1,14.2404985427856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6253",4,1,0,0,0,39,1,1,15.0877962112427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6254",1,0,1,1,0,28,0,0,14.5428638458252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6255",3,0,0,1,1,56,1,0,11.3501262664795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6256",9,1,1,1,0,26,0,0,13.4823341369629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6257",4,1,0,1,0,34,0,0,15.2649984359741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6258",4,1,0,1,0,49,0,0,14.7053823471069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6259",3,1,0,1,0,42,1,1,15.2213277816772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6260",5,0,0,1,0,42,1,0,14.1571168899536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6261",6,0,0,1,0,50,1,0,14.9336452484131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6262",5,1,1,0,0,25,1,1,12.6310606002808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6263",5,1,0,0,0,33,1,0,14.7513236999512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6264",5,1,0,1,0,35,0,0,14.9285259246826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6265",5,1,0,1,1,30,0,0,13.9276885986328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6266",8,1,0,0,0,56,1,0,14.6172504425049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6267",4,0,0,0,1,25,0,0,13.5014095306396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6268",4,1,0,0,1,28,1,0,14.2404985427856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6269",7,1,1,1,0,24,0,0,14.600022315979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6270",9,1,0,0,0,32,1,0,14.4557647705078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6271",4,0,0,0,0,37,1,0,14.01735496521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6272",3,0,0,1,0,25,1,0,13.4783582687378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6273",5,1,0,1,1,43,1,1,12.0432739257812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6274",6,1,0,1,0,44,1,0,15.2213277816772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6275",4,0,0,1,0,34,0,0,12.1151151657104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6276",3,1,0,0,0,30,0,1,15.3985300064087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6277",7,1,0,1,1,53,1,1,15.2213277816772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6278",6,0,0,0,1,57,1,0,13.719783782959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6279",3,1,0,1,1,31,1,0,12.7364206314087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6280",6,1,0,0,0,43,0,0,15.3985300064087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6281",3,0,0,1,0,39,0,0,13.5014095306396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6282",6,1,0,0,1,38,1,0,15.262149810791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6283",3,0,0,1,0,47,0,0,15.3985300064087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6284",2,1,1,0,1,38,1,0,13.6527118682861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6285",8,1,1,0,0,22,0,0,14.7053823471069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6286",6,0,0,1,1,35,0,0,11.5272884368896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6287",9,0,1,1,0,25,0,0,14.0122356414795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6288",8,0,0,0,0,38,1,1,13.6118898391724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6289",2,0,0,1,0,33,0,0,14.4177007675171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6290",3,1,0,1,0,50,1,0,14.6172504425049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6291",5,0,0,1,0,57,0,0,13.4823341369629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6292",3,1,0,0,0,30,0,1,14.600022315979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6293",2,0,1,1,0,42,1,0,13.1811065673828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6294",4,1,0,0,0,36,1,0,15.2213277816772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6295",7,1,0,1,0,35,0,0,15.3985300064087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6296",5,0,0,1,0,39,0,0,14.0122356414795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6297",4,1,0,0,0,47,0,0,14.4569215774536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6298",9,1,0,0,0,32,0,0,14.7541723251343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6299",3,1,1,1,1,29,0,1,14.5230627059937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6300",5,0,0,0,0,39,1,0,14.01735496521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6301",6,0,0,1,0,48,0,0,15.1108474731445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6302",8,1,1,0,0,23,1,0,13.1418857574463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6303",6,1,0,0,0,45,0,1,15.1108474731445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6304",4,0,0,1,0,41,0,0,14.0122356414795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6305",5,0,0,1,0,45,0,0,14.1075458526611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6306",4,1,0,0,1,56,0,1,13.7245531082153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6307",3,1,0,1,0,27,1,0,13.835033416748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6308",6,1,0,1,1,28,1,0,13.719783782959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6309",3,1,0,0,0,52,0,0,12.8082628250122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6310",3,1,0,1,0,39,0,0,15.3985300064087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6311",3,0,0,0,1,27,1,0,13.5473508834839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6312",9,1,0,0,1,26,0,1,14.2353792190552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6313",4,0,0,1,0,40,1,0,15.2213277816772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6314",4,0,0,0,0,32,1,0,14.7905445098877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6315",4,1,0,1,0,40,1,0,14.5281801223755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6316",4,0,1,0,0,26,0,0,13.5341997146606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6317",5,1,0,0,0,25,1,0,14.6311893463135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6318",8,1,0,1,1,53,0,0,15.2162075042725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6319",4,1,0,1,0,38,1,0,15.2213277816772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6320",4,1,0,1,0,32,1,0,15.2213277816772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6321",4,0,0,0,0,55,0,0,14.7777032852173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6322",2,0,1,1,0,37,0,1,12.4027976989746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6323",2,1,0,1,0,47,1,0,15.2213277816772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6324",6,1,0,1,1,35,0,0,12.6259412765503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6325",4,0,0,0,0,29,1,0,12.2255954742432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6326",6,1,0,0,0,54,0,0,13.4823341369629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6327",2,1,0,1,0,53,0,0,14.9285259246826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6328",3,1,0,0,0,31,1,1,14.6272144317627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6329",5,0,0,1,1,38,1,0,12.4487390518188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6330",1,0,1,0,0,45,1,0,15.2213277816772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6331",6,1,0,1,0,57,1,0,14.5728311538696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6332",4,1,0,1,0,41,1,0,14.6745510101318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6333",5,0,0,1,0,38,0,0,13.4823341369629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6334",4,1,0,0,1,56,1,0,15.262149810791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6335",4,0,0,1,0,36,0,0,14.4177007675171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6336",6,0,0,1,1,35,0,0,12.913613319397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6337",10,0,0,1,1,29,1,0,14.4228200912476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6338",4,1,0,1,0,37,1,0,14.6745510101318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6339",4,1,0,0,0,42,1,0,15.2213277816772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6340",4,0,0,1,0,28,1,0,15.2213277816772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6341",3,0,0,0,0,47,1,0,13.835033416748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6342",4,1,0,1,1,38,1,0,13.1418857574463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6343",5,1,0,0,0,47,0,1,13.8346195220947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6344",4,0,0,1,0,49,0,0,12.4027976989746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6345",3,1,0,1,0,46,1,0,14.5211391448975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6346",3,1,0,1,0,43,1,0,15.2213277816772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6347",4,1,0,0,0,31,0,0,14.4177007675171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6348",3,1,1,0,1,24,0,0,14.5230627059937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6349",12,0,0,0,0,47,0,0,15.3985300064087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6350",4,1,0,1,0,38,1,0,14.0973978042603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6351",6,0,0,0,0,40,1,0,15.2213277816772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6352",2,1,0,1,0,56,0,0,14.0122356414795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6353",6,1,0,0,1,37,1,1,13.6527118682861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6354",6,1,0,0,0,47,1,0,13.1418857574463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6355",6,0,0,1,0,39,0,1,15.2649984359741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6356",3,0,0,0,0,28,0,0,15.3985300064087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6357",6,1,0,1,0,50,0,1,14.7053823471069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6358",9,0,1,1,0,35,1,1,14.3656616210938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6359",6,1,0,1,0,43,0,0,14.7053823471069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6360",3,1,0,0,0,52,0,0,14.7053823471069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6361",4,0,0,1,0,32,0,0,13.5014095306396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6362",3,1,0,0,1,43,1,0,12.8317308425903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6363",6,1,1,0,0,24,0,0,13.3740577697754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6364",6,0,0,1,0,50,0,1,13.8346195220947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6365",4,1,0,1,0,36,1,0,14.864652633667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6366",5,1,0,0,0,38,1,0,13.835033416748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6367",5,0,0,1,0,43,0,1,14.1945571899414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6368",4,1,0,0,0,35,0,0,14.7053823471069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6369",3,0,0,0,1,56,0,1,13.5027074813843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6370",5,0,0,0,1,30,0,0,12.6904916763306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6371",4,1,0,0,0,39,0,1,14.7541723251343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6372",5,0,0,1,0,42,1,0,11.5324478149414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6373",5,1,0,0,0,34,1,0,15.0877962112427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6374",6,0,0,1,0,40,1,0,15.2213277816772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6375",10,1,0,0,0,48,1,0,14.5281801223755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6376",3,1,1,0,1,55,0,0,13.9276885986328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6377",4,0,0,1,0,44,1,0,14.6311893463135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6378",5,0,1,1,0,45,0,1,15.3985300064087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6379",4,1,0,1,1,45,1,1,13.7296724319458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6380",7,1,0,1,0,42,0,0,14.600022315979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6381",3,1,0,1,1,28,0,0,13.9276885986328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6382",4,0,0,0,0,50,1,1,14.2404985427856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6383",4,1,0,0,1,42,1,0,12.0432739257812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6384",3,0,0,1,0,41,0,0,12.8082628250122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6385",7,1,0,1,0,49,0,0,12.4027976989746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6386",4,1,0,0,0,52,0,0,14.4177007675171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6387",6,0,0,1,0,48,1,0,14.01735496521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6388",4,1,0,0,0,35,1,0,15.2213277816772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6389",3,1,0,0,0,39,1,0,14.5281801223755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6390",7,1,0,1,1,45,0,0,14.0122356414795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6391",4,0,0,1,1,50,0,0,11.5272884368896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6392",2,1,1,0,1,51,0,0,14.106143951416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6393",3,0,0,1,0,55,1,0,13.1418857574463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6394",2,1,1,0,1,56,1,1,11.6502313613892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6395",5,1,0,0,0,56,0,0,13.4823341369629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6396",4,1,0,1,0,44,0,0,15.3985300064087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6397",6,0,0,1,0,36,1,0,13.835033416748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6398",4,0,0,0,0,35,1,0,12.4487390518188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6399",6,1,0,0,1,38,0,1,13.5027074813843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6400",9,0,0,1,0,56,1,0,12.6310606002808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6401",10,0,0,1,0,50,1,0,14.2404985427856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6402",6,0,0,1,0,28,0,0,14.8097429275513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6403",3,1,0,1,0,30,1,1,15.2213277816772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6404",11,0,0,0,0,47,1,1,13.6118898391724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6405",3,0,0,0,0,58,0,0,14.600022315979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6406",5,0,0,0,0,38,0,0,14.9285259246826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6407",14,1,0,1,0,44,1,0,14.7905445098877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6408",6,1,0,0,0,58,1,0,15.2213277816772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6409",6,0,0,1,0,48,0,0,13.9980707168579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6410",3,1,0,1,0,48,1,0,15.115966796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6411",9,1,0,1,0,45,0,1,13.8346195220947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6412",5,0,0,1,0,33,1,0,11.0216226577759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6413",3,0,0,1,0,49,1,0,14.6172504425049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6414",5,1,0,0,0,36,0,0,14.9285259246826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6415",7,1,0,1,0,42,1,0,14.7513236999512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6416",3,1,1,0,0,30,0,0,11.7096500396729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6417",6,1,0,1,0,44,0,0,13.3190879821777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6418",5,1,0,1,1,48,1,0,14.031307220459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6419",7,0,0,0,0,35,1,0,13.7296724319458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
