"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1430",6,1,0,0,1,28,1,0,15.2300329208374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1431",5,1,0,1,1,46,1,1,14.53688621521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1432",4,0,0,0,1,40,0,1,13.2310123443604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1433",9,1,0,0,1,27,1,0,12.7451257705688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1434",5,0,0,0,1,25,0,0,10.5454349517822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1435",5,1,0,0,1,29,1,0,14.131420135498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1436",5,0,0,0,1,23,0,0,14.3884649276733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1437",4,1,0,0,1,38,0,0,15.438286781311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1438",4,1,0,0,1,51,1,0,15.4123544692993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1439",10,1,0,1,1,50,1,0,14.31374168396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1440",5,1,0,0,1,46,0,0,14.3077487945557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1441",3,0,0,0,1,43,1,1,13.8437385559082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1442",4,1,0,0,1,55,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1443",5,0,0,1,1,31,0,0,11.9962673187256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1444",9,1,0,0,1,47,0,1,11.7494077682495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1445",11,0,0,0,1,30,1,0,11.8288354873657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1446",7,0,0,0,1,37,0,0,13.5411672592163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1447",6,1,0,1,1,59,1,0,15.4123544692993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1448",4,1,0,1,1,38,0,1,13.3588457107544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1449",5,1,0,1,1,31,1,1,14.3545637130737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450",5,1,1,0,1,31,1,0,12.9682693481445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1451",4,0,1,0,1,36,1,0,14.3865957260132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1452",4,1,0,0,1,50,0,0,12.442554473877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1453",2,0,0,0,1,44,1,0,12.0519790649414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1454",6,1,0,0,1,34,0,0,14.5063533782959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1455",5,1,0,0,1,34,0,0,14.5063533782959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1456",3,0,0,1,1,27,0,0,12.8480195999146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1457",4,1,0,0,1,43,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1458",4,0,1,0,1,31,1,1,12.329610824585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1459",4,1,0,0,1,47,0,0,14.3392429351807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1460",4,0,0,0,1,34,1,0,12.6397657394409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1461",6,1,0,0,1,42,1,1,14.3341569900513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1462",2,1,1,0,1,40,1,1,14.0218782424927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463",3,1,0,0,1,52,0,0,13.9917087554932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1464",4,1,1,1,1,58,0,0,14.0595502853394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1465",6,0,0,1,1,28,1,0,13.1505918502808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1466",2,1,1,0,1,31,1,0,12.7451257705688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1467",4,1,0,1,1,34,1,0,14.7540988922119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1468",5,1,0,0,1,46,1,0,15.2300329208374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1469",4,0,0,0,1,25,1,0,15.4123544692993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1470",9,1,0,1,1,42,0,0,13.1357021331787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1471",14,1,1,0,1,26,1,1,14.131420135498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472",4,1,1,0,1,30,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1473",5,1,0,0,1,42,0,0,13.3588457107544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1474",4,1,0,0,1,50,1,1,15.0965013504028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1475",5,1,0,0,1,42,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1476",11,1,1,0,1,36,0,0,13.1357021331787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1477",8,1,1,0,1,50,0,0,14.3392429351807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1478",2,0,0,0,1,41,1,0,15.2300329208374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1479",5,1,0,1,1,52,0,0,15.438286781311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1480",4,0,0,1,1,30,0,1,13.3180236816406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1481",5,1,0,0,1,38,1,0,13.8437385559082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1482",4,0,1,0,1,30,0,0,13.9332094192505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1483",4,1,0,1,1,52,1,0,14.131420135498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1484",2,0,0,0,1,26,1,0,12.9274482727051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1485",4,1,0,0,1,36,0,0,13.1357021331787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1486",1,1,1,0,1,58,1,0,15.4123544692993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1487",7,1,0,1,1,45,0,0,13.9466323852539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1488",5,0,0,0,1,30,1,1,13.8437385559082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1489",3,0,0,0,1,56,1,0,14.131420135498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1490",4,0,0,0,1,23,0,0,12.0858793258667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1491",4,1,1,0,1,35,1,0,11.6953039169312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1492",6,1,0,0,1,35,1,0,14.7600288391113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1493",6,1,0,0,1,44,1,0,15.4123544692993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1494",7,1,0,0,1,49,0,1,14.3181371688843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1495",6,1,0,0,1,39,1,0,13.8437385559082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1496",12,1,0,1,1,40,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1497",6,1,0,0,1,45,1,0,15.2708549499512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1498",7,1,0,1,1,45,0,0,15.438286781311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1499",4,1,0,0,1,35,0,0,14.2343139648438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1500",4,0,0,0,1,30,1,0,11.3180103302002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1501",4,1,0,0,1,33,0,0,14.7451400756836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1502",10,1,0,0,1,34,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1503",8,1,0,0,1,50,1,0,14.7600288391113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1504",6,0,0,0,1,35,1,0,13.7079572677612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1505",2,1,1,0,1,50,0,1,13.0140781402588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506",4,0,0,0,1,34,1,0,12.457444190979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1507",3,0,0,0,1,39,1,1,11.8288354873657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1508",9,1,1,0,1,21,0,0,14.314356803894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1509",4,1,1,0,1,30,1,0,13.8437385559082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1510",6,1,0,0,1,44,0,1,13.7234888076782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1511",5,1,0,0,1,40,0,0,13.3180236816406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1512",4,1,0,0,1,38,1,1,13.4382734298706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1513",2,0,1,0,1,56,0,0,14.0595502853394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1514",5,0,1,0,1,42,0,1,12.442554473877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1515",4,1,0,1,1,50,1,0,12.7451257705688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1516",7,1,1,0,1,21,0,0,14.2343139648438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1517",4,1,0,0,1,51,0,0,14.6397790908813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1518",4,1,0,0,1,34,1,1,13.6614170074463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1519",3,0,0,0,1,53,0,0,14.3392429351807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1520",2,1,1,0,1,44,1,0,14.3545637130737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1521",3,1,0,0,1,53,0,0,15.438286781311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1522",8,1,0,1,1,56,0,0,12.442554473877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1523",9,1,0,0,1,36,1,0,15.0477113723755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1524",8,1,0,0,1,49,0,1,12.442554473877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1525",5,1,0,0,1,49,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1526",1,0,1,0,1,59,1,0,14.3798246383667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1527",2,0,1,0,1,26,1,1,13.9390487670898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528",7,0,0,1,1,35,0,0,14.5219964981079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1529",4,0,0,0,1,37,1,1,13.9390487670898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1530",2,1,0,0,1,50,1,1,15.4123544692993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531",3,1,0,1,1,57,0,0,14.9274616241455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1532",6,0,0,1,1,42,0,0,14.7451400756836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1533",4,1,0,0,1,38,1,0,15.0477113723755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1534",7,1,0,0,1,31,1,1,14.3545637130737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1535",4,1,0,1,1,49,0,1,11.9317293167114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1536",7,1,0,1,1,24,0,0,12.8480195999146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1537",9,1,0,0,1,33,0,0,13.8288488388062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1538",2,0,0,0,1,35,1,0,12.9682693481445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1539",5,1,0,0,1,26,1,0,14.131420135498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1540",11,1,0,0,1,38,1,1,14.0260601043701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1541",2,1,1,0,1,47,0,0,14.0519924163818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1542",5,1,0,1,1,38,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1543",2,0,0,0,1,52,1,0,14.3548974990845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1544",4,1,0,1,1,26,1,0,12.7451257705688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1545",2,0,1,1,1,24,0,1,12.337194442749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1546",3,0,1,0,1,23,0,1,14.3181371688843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1547",4,1,1,1,1,37,1,0,13.7079572677612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1548",5,0,0,0,1,39,1,1,13.6614170074463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549",5,0,0,0,1,39,1,1,14.2492036819458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550",7,1,0,0,1,25,1,0,12.7451257705688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1551",6,0,0,0,1,22,0,0,14.1477365493774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1552",6,1,0,0,1,56,1,1,14.0218782424927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1553",6,1,0,1,1,53,0,0,14.0519924163818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1554",4,0,0,0,1,32,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",4,0,0,1,1,47,0,0,13.1357021331787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1556",2,1,0,0,1,25,0,0,13.3180236816406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1557",1,1,1,0,1,40,0,0,12.7049188613892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1558",9,0,1,0,1,33,0,0,14.3392429351807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1559",6,1,0,0,1,50,0,0,12.442554473877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1560",5,1,0,1,1,45,0,0,14.0595502853394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1561",1,1,0,0,1,42,0,0,14.0111703872681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1562",3,0,0,1,1,38,1,0,13.8437385559082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1563",6,1,1,1,1,23,0,0,12.442554473877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1564",16,1,0,0,1,54,1,0,11.1356887817383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1565",7,0,1,1,1,30,0,0,12.6248760223389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1566",3,1,0,0,1,54,0,0,14.3884649276733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1567",5,1,0,1,1,37,0,0,14.2671041488647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1568",5,0,0,0,1,32,0,0,13.9241590499878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1569",4,1,1,0,1,22,0,1,13.0140781402588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1570",3,1,0,0,1,29,0,1,14.3181371688843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1571",6,1,0,0,1,28,1,0,13.8437385559082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1572",5,0,0,0,1,56,0,0,13.1357021331787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1573",8,0,0,0,1,43,1,1,12.6115951538086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1574",3,0,0,1,1,45,0,0,14.2343139648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1575",4,0,1,0,1,36,1,0,13.6614170074463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1576",2,0,0,0,1,53,1,0,13.304741859436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1577",4,0,0,1,1,34,0,0,14.9274616241455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1578",7,0,1,1,1,35,0,0,14.5219964981079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1579",3,1,0,0,1,50,1,0,13.1505918502808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1580",5,1,0,0,1,40,1,0,14.131420135498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1581",8,1,0,0,1,52,1,0,15.4123544692993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1582",8,1,1,0,1,50,0,0,14.2394456863403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1583",6,1,0,1,1,40,1,0,14.7600288391113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1584",3,0,1,0,1,42,1,1,14.0218782424927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1585",8,1,0,1,1,55,1,0,14.7540988922119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1586",3,1,0,0,1,34,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1587",7,1,0,1,1,58,1,0,13.7079572677612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1588",6,1,0,0,1,30,0,0,14.3392429351807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1589",8,0,0,0,1,34,0,0,13.5411672592163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1590",3,0,0,0,1,40,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1591",1,1,0,1,1,39,1,0,15.4123544692993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1592",4,0,0,0,1,53,1,0,13.8437385559082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1593",5,1,0,0,1,37,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1594",6,0,0,0,1,36,1,1,12.0519790649414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1595",10,1,1,0,1,21,1,0,12.7451257705688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1596",7,1,0,0,1,50,1,1,15.4123544692993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1597",4,1,0,1,1,51,0,1,12.442554473877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1598",5,0,0,1,1,28,1,0,14.3545637130737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1599",6,1,0,0,1,48,1,0,14.3047914505005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1600",4,1,0,0,1,32,1,1,14.9423503875732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1601",8,0,0,1,1,54,0,0,12.8071975708008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1602",8,1,0,0,1,28,0,1,13.5411672592163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1603",2,1,1,1,1,38,0,0,14.3392429351807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1604",5,0,0,0,1,48,0,0,12.442554473877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1605",5,1,0,1,1,48,1,0,13.304741859436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1606",5,0,0,0,1,39,0,0,13.855978012085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1607",4,1,0,1,1,39,1,0,14.3798246383667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1608",6,1,0,0,1,39,1,0,14.3545637130737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1609",4,1,0,0,1,47,0,0,14.314356803894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1610",4,0,0,1,1,32,1,1,14.0218782424927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1611",8,0,0,0,1,50,0,0,14.0519924163818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1612",4,1,0,1,1,39,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1613",7,0,1,0,1,29,1,1,15.0477113723755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1614",4,1,0,0,1,50,1,1,14.3545637130737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1615",5,0,0,0,1,29,0,0,13.7880268096924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1616",3,1,0,1,1,43,1,0,15.4123544692993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1617",7,1,1,0,1,25,0,0,13.3180236816406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1618",13,0,0,0,1,24,0,1,15.438286781311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1619",5,0,0,0,1,55,0,1,12.6248760223389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1620",4,1,1,0,1,24,1,0,15.384183883667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1621",6,1,0,0,1,46,1,0,13.8437385559082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1622",6,0,0,0,1,38,1,0,13.7079572677612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1623",4,1,0,0,1,37,0,1,14.3181371688843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1624",2,1,0,0,1,51,1,0,14.3865957260132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1625",6,0,0,0,1,24,1,0,13.304741859436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1626",6,0,0,0,1,45,0,0,12.8480195999146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1627",6,1,0,1,1,48,0,0,14.0519924163818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1628",3,1,1,1,1,57,0,0,14.0595502853394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1629",6,1,0,0,1,45,0,0,14.5219964981079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1630",6,1,0,0,1,57,1,1,13.4382734298706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1631",6,1,0,1,1,25,0,0,11.2385816574097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1632",5,1,0,1,1,52,1,0,13.4382734298706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1633",4,1,1,0,1,28,1,1,12.7451257705688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1634",1,1,0,0,1,48,1,0,14.53688621521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1635",6,0,0,1,1,41,1,1,13.8437385559082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1636",7,0,0,1,1,33,0,0,12.6248760223389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1637",3,0,0,0,1,44,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1638",2,0,0,0,1,50,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1639",5,1,1,0,1,22,1,0,13.4382734298706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1640",4,1,0,0,1,26,1,0,13.1505918502808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1641",4,0,0,0,1,30,0,0,14.0111703872681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1642",9,1,0,0,1,38,0,0,13.940541267395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1643",7,0,1,0,1,26,0,1,10.8331165313721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1644",5,0,0,0,1,33,1,1,12.6397657394409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1645",5,1,0,0,1,48,0,0,14.9274616241455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1646",5,0,1,0,1,50,1,0,10.4425411224365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1647",3,1,0,0,1,35,1,0,13.1505918502808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1648",3,0,0,1,1,45,0,0,13.0303411483765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1649",6,1,0,1,1,42,1,1,14.3545637130737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650",7,0,0,0,1,58,1,1,13.1505918502808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1651",5,1,0,0,1,35,0,1,14.0111703872681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1652",4,0,0,0,1,36,0,0,12.0420770645142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1653",8,1,1,0,1,27,1,0,13.1505918502808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1654",5,1,0,0,1,54,0,0,13.940541267395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1655",7,1,0,0,1,50,1,0,13.7079572677612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1656",4,0,1,0,1,24,0,0,12.442554473877,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1657",12,1,0,0,1,24,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1658",4,1,0,1,1,42,0,0,13.3180236816406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1659",4,0,0,1,1,23,1,0,14.1802110671997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1660",6,0,0,1,1,41,1,0,14.3545637130737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1661",4,1,0,0,1,32,1,1,15.0477113723755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
