"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"38",5,1,0,0,0,35,1,0,15.2300329208374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39",3,1,0,1,1,58,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",4,0,0,1,0,49,1,0,14.4315252304077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"41",7,1,0,0,1,42,1,0,13.8437385559082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"42",5,1,0,1,0,52,0,0,13.7234888076782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"43",6,1,0,1,1,48,0,0,14.7451400756836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"44",7,1,1,1,0,24,1,0,14.7192077636719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"45",2,1,0,1,0,31,0,0,15.6206083297729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"46",3,1,0,1,0,56,1,1,15.2300329208374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",7,1,0,1,1,53,0,0,15.438286781311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"48",3,0,0,1,0,54,1,0,15.1246728897095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"49",3,1,0,1,0,45,0,0,14.0111703872681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"50",6,1,0,0,0,44,1,0,14.53688621521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"51",6,1,0,0,0,45,1,0,14.1088285446167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"52",5,0,0,0,0,37,0,0,13.6544961929321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"53",8,1,0,0,0,59,1,1,14.53688621521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",8,0,0,0,0,47,0,0,13.7234888076782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"55",4,1,0,1,0,43,0,0,15.515248298645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"56",8,1,0,1,0,58,0,1,14.0111703872681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",3,1,0,0,0,36,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"58",3,0,0,1,0,44,0,1,13.9265966415405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",4,0,0,1,1,52,1,0,14.2492036819458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60",8,1,0,1,1,40,1,0,15.2708549499512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"61",3,0,0,1,0,40,0,0,12.2682018280029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"62",4,1,0,0,0,34,1,1,13.3329133987427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",3,1,1,0,0,39,1,1,12.4166221618652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",4,1,0,1,0,27,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"65",5,1,0,0,1,53,0,0,15.0075044631958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"66",4,0,1,0,1,34,1,1,14.131420135498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",4,0,0,1,0,36,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"68",3,1,1,0,0,29,0,1,14.4166355133057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",5,0,1,1,1,35,1,0,13.8437385559082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"70",10,1,1,1,0,29,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"71",8,1,1,1,0,23,0,0,14.1289539337158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"72",8,1,0,1,0,41,1,0,15.4531764984131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"73",4,0,0,0,1,30,1,0,13.4382734298706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"74",3,0,0,1,0,51,1,0,14.53688621521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"75",6,1,0,0,1,30,1,0,14.0300493240356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"76",3,0,0,0,0,29,0,0,14.4166355133057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"77",4,1,0,1,0,51,0,0,13.7192974090576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"78",4,1,0,0,0,22,1,0,15.1246728897095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"79",5,1,0,1,0,50,0,0,13.3180236816406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"80",6,0,0,1,0,51,1,0,14.1802110671997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"81",10,0,0,0,0,47,0,1,14.0309734344482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",4,1,0,1,0,55,0,0,15.3974647521973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"83",6,1,0,1,0,35,1,0,14.7192077636719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"84",2,0,0,1,1,34,1,0,13.7079572677612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"85",4,0,0,1,0,27,1,0,14.9423503875732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"86",5,0,0,1,0,38,1,0,14.0726194381714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"87",4,1,0,1,1,51,1,0,14.3865957260132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"88",2,0,0,0,1,52,0,1,13.0303411483765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",9,1,0,0,1,45,0,1,12.6248760223389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",7,0,0,1,0,37,1,0,11.5411539077759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"91",3,1,0,1,0,25,0,0,15.515248298645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"92",3,1,0,1,0,40,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"93",3,0,0,1,0,50,0,0,15.1097831726074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"94",5,1,0,1,1,38,1,0,14.6169281005859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"95",6,1,1,0,0,25,1,0,14.31374168396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",6,1,0,1,0,59,1,0,15.2300329208374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",4,1,0,1,0,39,0,0,15.3329267501831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"98",3,0,0,0,0,40,1,0,14.9423503875732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"99",3,1,0,0,0,47,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"100",3,0,0,1,1,52,1,0,14.7600288391113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"101",4,1,0,0,0,41,0,0,15.6206083297729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102",4,0,0,1,0,55,0,1,13.7234888076782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",6,0,0,0,0,35,0,0,14.4166355133057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"104",4,1,1,1,0,38,1,0,14.0726194381714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"105",2,1,0,0,1,29,0,0,14.4166355133057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"106",5,1,0,0,1,56,1,0,14.8245677947998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"107",6,1,0,0,1,33,1,0,14.3865957260132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"108",3,0,0,1,0,44,1,0,15.2300329208374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"109",5,1,0,1,0,35,1,0,14.7192077636719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"110",6,1,0,1,1,44,1,0,14.7600288391113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"111",3,0,0,0,1,49,0,0,12.337194442749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112",3,1,0,1,0,33,1,0,14.53688621521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"113",5,1,0,1,0,53,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"114",8,0,0,1,0,39,1,0,15.1246728897095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"115",5,1,0,0,0,44,1,0,15.2300329208374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"116",3,1,0,0,1,28,1,0,13.6614170074463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"117",8,0,0,1,0,35,0,0,14.1627111434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"118",4,1,1,1,0,27,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"119",3,0,0,1,0,51,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"120",2,1,1,1,0,42,1,0,14.0726194381714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"121",4,1,0,0,1,26,0,0,15.0075044631958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"122",4,1,0,0,1,46,1,0,14.3545637130737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"123",5,1,0,0,0,30,0,0,13.7234888076782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"124",8,1,0,0,1,39,1,0,14.7992496490479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"125",4,0,0,1,0,39,1,0,13.3329133987427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"126",8,0,1,0,1,21,0,0,13.3180236816406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"127",4,0,0,1,0,35,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"128",5,1,0,0,1,46,0,0,14.9274616241455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"129",7,1,0,0,1,29,1,0,12.7451257705688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"130",7,1,1,0,1,55,0,0,12.442554473877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"131",3,1,0,1,0,25,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"132",10,1,1,0,0,24,0,1,14.1289539337158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",5,1,0,1,1,45,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",4,0,0,0,1,50,1,1,15.384183883667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",8,0,0,1,0,52,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"136",4,0,1,1,0,52,0,0,15.3329267501831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"137",3,0,0,1,0,54,0,1,13.9265966415405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",3,1,0,1,1,54,0,0,13.5411672592163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"139",6,1,0,0,0,27,0,0,13.704779624939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"140",6,1,0,1,0,51,0,0,14.2343139648438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"141",2,0,0,1,0,26,0,0,14.465425491333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"142",5,1,0,1,0,38,0,1,14.8221006393433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",5,1,1,0,1,29,0,0,12.442554473877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"144",2,1,0,1,0,30,0,0,14.9274616241455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"145",4,0,0,0,0,33,0,0,14.0309734344482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"146",5,1,0,0,0,47,0,1,14.2343139648438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",9,1,0,0,1,34,1,0,14.131420135498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"148",5,0,0,1,0,25,0,0,14.4166355133057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"149",5,1,1,0,0,30,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"150",4,1,0,0,0,37,1,0,15.4531764984131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"151",3,1,1,0,1,29,1,0,13.4382734298706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"152",10,1,0,1,1,51,0,0,12.7790269851685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"153",6,1,1,1,0,33,0,0,14.0111703872681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"154",5,1,0,0,1,32,1,1,14.131420135498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",4,0,0,0,1,36,1,0,14.3798246383667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"156",4,1,0,0,1,43,1,1,13.3329133987427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",7,1,0,0,1,49,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"158",5,1,0,1,0,47,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"159",4,0,0,0,0,27,1,0,14.53688621521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"160",6,0,1,1,0,25,1,1,14.53688621521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",3,0,0,1,0,48,0,0,14.1627111434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"162",8,1,1,0,0,30,1,0,14.9423503875732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"163",4,0,0,1,0,28,1,0,13.7383785247803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"164",5,1,0,1,0,30,0,1,13.6428775787354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",4,1,0,1,1,24,1,0,14.53688621521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"166",4,1,0,0,1,49,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"167",4,1,0,0,1,26,1,0,15.0477113723755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"168",5,1,0,1,0,49,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"169",8,0,0,1,0,37,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"170",8,1,1,1,0,29,1,0,15.4531764984131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"171",8,0,0,1,0,32,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"172",6,1,0,1,0,30,0,0,15.4580898284912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"173",5,1,0,1,0,27,1,0,14.9423503875732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"174",4,0,0,0,0,32,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"175",7,1,0,1,0,24,0,0,13.7234888076782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"176",1,1,1,1,0,34,0,1,15.3329267501831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",5,1,1,0,1,23,1,0,14.3545637130737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"178",3,1,0,0,0,32,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"179",6,1,0,1,0,34,0,1,15.6206083297729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",2,1,1,0,1,24,1,0,13.7079572677612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"181",3,1,0,0,0,23,1,1,14.0260601043701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",5,0,0,0,1,30,0,1,12.7790269851685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",8,1,0,0,0,30,0,0,14.0018892288208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"184",4,1,0,1,0,52,1,0,14.6321964263916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"185",4,1,0,1,0,55,1,0,14.0726194381714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"186",4,0,0,1,0,21,1,0,14.7192077636719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"187",8,1,1,0,0,23,0,0,14.0111703872681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"188",3,1,0,0,0,40,1,1,14.0143976211548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",4,1,0,0,0,33,0,0,14.4811744689941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"190",7,1,0,0,1,45,1,0,12.7451257705688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"191",1,0,0,0,0,29,0,0,14.0111703872681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"192",13,0,0,0,0,59,1,1,14.31374168396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",8,0,0,0,1,45,1,0,13.1505918502808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"194",7,0,0,0,1,37,1,0,13.8437385559082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"195",2,0,0,1,0,37,0,0,14.4166355133057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"196",3,1,0,0,0,35,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"197",3,1,0,0,1,59,1,0,14.3548974990845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"198",6,1,0,0,0,42,1,0,14.4315252304077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"199",8,0,0,1,0,58,0,0,13.3180236816406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"200",10,1,0,0,1,39,1,1,14.53688621521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",6,1,0,1,0,44,1,0,15.0068893432617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"202",8,1,1,1,0,24,1,0,14.0726194381714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"203",6,0,0,0,1,43,1,1,14.3341569900513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",4,1,0,1,0,35,1,1,15.325343132019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",5,0,0,1,1,45,0,0,14.2139196395874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"206",4,1,0,0,1,50,0,1,13.5927200317383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",6,1,0,1,0,26,1,0,15.1246728897095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"208",3,0,0,1,1,27,1,0,14.0260601043701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"209",5,1,0,0,0,40,0,0,13.7192974090576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"210",3,0,0,0,1,22,0,0,14.5219964981079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"211",3,0,0,1,0,40,0,0,14.7043180465698,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"212",3,1,1,0,0,29,0,0,15.3974647521973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"213",5,1,1,0,0,36,1,0,15.325343132019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"214",5,0,0,0,1,42,1,0,14.3865957260132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"215",2,1,0,1,0,46,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"216",6,1,0,0,0,41,0,0,15.6206083297729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"217",6,1,1,0,0,36,0,0,14.5707864761353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"218",10,1,0,0,0,50,0,0,15.3329267501831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"219",5,1,0,1,0,35,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"220",3,1,1,0,0,34,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"221",4,1,1,1,0,42,0,0,15.1097831726074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"222",10,1,0,1,0,53,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"223",6,0,0,1,0,30,1,0,14.31374168396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"224",6,0,0,1,0,41,1,1,14.53688621521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",4,0,0,1,0,42,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"226",3,1,0,0,1,28,0,1,11.2385816574097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",5,1,0,1,0,38,0,0,14.1627111434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"228",6,1,1,1,1,24,1,0,14.6910362243652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"229",4,1,0,1,0,46,0,0,14.9274616241455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"230",4,1,0,1,0,48,0,0,13.7192974090576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"231",6,0,0,1,0,47,1,0,15.2300329208374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"232",3,1,1,0,1,36,0,0,14.2343139648438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"233",8,1,1,0,1,54,1,0,14.3865957260132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"234",5,0,0,1,0,42,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"235",6,1,0,1,0,26,1,0,14.31374168396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
